institute_id,logo,institute_name,credits,delivery,duration,id,modality,name,mnqf.id,mnqf.level,mnqf.title
11,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Science ,60,NA,15 WEEKS,372,FACE-TO-FACE,CERTIFICATE III IN WATER QUALITY LABORATORY PROCEDURES,3,3,CERTIFICATE III
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,737,NA,ADVANCED CERTIFICATE IN SHARIAH AND LAW,4,4,CERTIFICATE IV
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,738,NA,ADVANCED CERTIFICATE IN JUSTICE STUDIES,4,4,CERTIFICATE IV
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,739,NA,ADVANCED CERTIFICATE IN SHARIAH AND LAW,4,4,CERTIFICATE IV
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,930,NA,DIPLOMA IN JUSTICE STUDIES,5,5,DIPLOMA
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,931,NA,DIPLOMA IN SHARIAH AND LAW,5,5,DIPLOMA
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,1197,NA,ADVANCED DIPLOMA IN SHARIAH AND LAW,6,6,ADVANCED DIPLOMA
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,BACHELOR OF SHARI’AH AND LAW,NA,1335,NA,BACHELOR OF SHARI’AH AND LAW,7,7,BACHELOR'S DEGREE
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,1454,NA,BACHELOR OF SHARIAH AND LAW (HONOURS),8,7,BACHELOR'S DEGREE WITH HONOURS
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,1550,NA,GRADUATE CERTIFICATE IN SHARIAH (GCS),12,8,GRADUATE CERTIFICATE
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,1551,NA,GRADUATE CERTIFICATE IN LAW (GCL),12,8,GRADUATE CERTIFICATE
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,NA,NA,NA,1591,NA,MASTER OF ARTS IN SHARIAH ,16,9,MASTER'S DEGREE
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,120,NA,1 YEAR,1592,FACE-TO-FACE,MASTER OF LAWS (LLM),16,9,MASTER'S DEGREE
10,/static/uploads/MNU-LOGO_2018-06-30T18-04-28.png,MALDIVES NATIONAL UNIVERSITY - Faculty of Shariah and Law,480,FULL-TIME,4 YEARS,1804,FACE-TO-FACE,BACHELOR OF SHARI'AH AND LAW,7,7,BACHELOR'S DEGREE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,15,NA,15 WEEKS,152,FACE-TO-FACE / DISTANCE / ONLINE,CERTIFICATE I IN WOOD CARVING,1,1,CERTIFICATE I
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,15,NA,3 WEEKS,153,FACE-TO-FACE / DISTANCE / ONLINE,CERTIFICATE I IN WOOD TURNING AND LACQUER,1,1,CERTIFICATE I
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,573,NA,CERTIFICATE III IN MACHINING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,574,NA,CERTIFICATE III IN WELDING AND SHEET METAL,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,575,NA,CERTIFICATE III IN WOODEN AND FIBERGLASS BOAT BUILDING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,45,NA,6 MONTHS,576,FACE TO FACE,CERTIFICATE III IN FURNITURE CARPENTRY AND WOOD CARVING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,6 MONTHS,577,NA,CERTIFICATE III IN RENEWABLE ENERGY SYSTEMS AND MAINTENANCE,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,45,NA,6 MONTHS,578,FACE TO FACE,CERTIFICATE III IN FURNITURE CARPENTRY AND JOINERY,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,6 MONTHS,579,NA,CERTIFICATE III IN WELDING AND SHEET METAL,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,45,NA,6 MONTHS,580,FACE TO FACE,CERTIFICATE III IN MACHINING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,45,NA,6 MONTHS,581,FACE TO FACE,CERTIFICATE III IN FLUID POWER,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,61,NA,6 MONTHS /18 MONTHS,582,FACE-TO-FACE,CERTIFICATE III IN JEWELRY DESIGN AND MAKING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,40,NA,FT 6 MONTHS (PT 18 MONTHS),583,FACE-TO-FACE,CERTIFICATE III IN ELECTRICIAN,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,6 MONTHS,584,NA,CERTIFICATE III IN SMALL BUSINESS,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,42,NA,15 WEEKS,585,FACE-TO-FACE,CERTIFICATE III IN REFRIGERATION AND AIR CONDITIONING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,40,Full-Time,6 MONTHS,586,FACE-TO-FACE,CERTIFICATE III IN WELDING AND MACHINING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,50,NA,15 WEEKS,587,FACE-TO-FACE,CERTIFICATE III IN IMMIGRATION ENFORCEMENT STUDIES,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,60,NA,15 WEEKS,588,FACE-TO-FACE,CERTIFICATE III IN WOODEN AND FIBER GLASS BOAT BUILDING,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,40,NA,15 WEEKS,589,FACE-TO-FACE,CERTIFICATE III IN ENGINE REPAIR AND MAINTENANCE,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,43,Full-Time,6 MONTHS,590,FACE-TO-FACE,CERTIFICATE III IN HAIR AND BEAUTY THERAPY,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,43,Full-Time,15 Weeks,629,FACE TO FACE,CERTIFICATE III IN PROJECT MANAGEMENT & ADMINISTRATION,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,43,Full-Time,15 Weeks,630,FACE TO FACE,CERTIFICATE III IN CUSTOMER RELATIONS & FRONT OFFICE,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,43,Full-Time,15 Weeks,631,FACE TO FACE,CERTIFICATE III IN OFFICE MANAGEMENT & ADMINISTRATION,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,45,Full-Time,15 Weeks,632,FACE TO FACE,CERTIFICATE III IN AUTOMOTIVE REPAIR AND MAINTENANCE,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,45,Full-Time,15 Weeks,633,FACE TO FACE,CERTIFICATE III IN INFORMATION TECHNOLOGY,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,835,NA,ADVANCED CERTIFICATE IN ELECTRICAL ENGINEERING,4,4,CERTIFICATE IV
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,836,NA,ADVANCED CERTIFICATE IN WOODEN AND FIBREGLASS BOAT BUILDING,4,4,CERTIFICATE IV
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,135,NA,1 YEAR,837,FACE TO FACE,CERTIFICATE IV IN BUILDING CONSTRUCTION,4,4,CERTIFICATE IV
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,1 YEAR,838,NA,CERTIFICATE IV IN FURNITURE CARPENTRY AND WOOD CARVING,4,4,CERTIFICATE IV
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,135,Full-Time,18 MONTHS,839,FACE TO FACE,CERTIFICATE IV IN FURNITURE CARPENTRY AND JOINERY,4,4,CERTIFICATE IV
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1088,NA,DIPLOMA IN ARCHITECTURE,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1089,NA,DIPLOMA IN CIVIL ENGINEERING,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1090,NA,DIPLOMA IN CONSTRUCTION MANAGEMENT,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1091,NA,DIPLOMA IN ELECTRICAL ENGINEERING,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1092,NA,DIPLOMA IN ELECTRONICS ENGINEERING,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1093,NA,DIPLOMA IN MECHANICAL ENGINEERING,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,168,NA,1 YEAR,1094,FACE TO FACE,DIPLOMA IN SMALL BUSINESS MANAGEMENT,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,204,NA,18 MONTHS,1095,FACE-TO-FACE,DIPLOMA IN ARCHITECTURE,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,191,Full-Time,18 MONTHS,1096,FACE-TO-FACE,DIPLOMA IN CIVIL ENGINEERING,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,192,Full-Time,18 MONTHS,1097,FACE-TO-FACE,DIPLOMA IN BUILDING CONSTRUCTION,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,248,Full-Time,2 YEARS,1114,FACE TO FACE,DIPLOMA IN AUTOMOTIVE ENGINEERING,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1230,NA,ADVANCED DIPLOMA IN CIVIL ENGINEERING,6,6,ADVANCED DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1231,NA,ADVANCED DIPLOMA IN CONSTRUCTION MANAGEMENT,6,6,ADVANCED DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1232,NA,ADVANCED DIPLOMA IN ELECTRICAL ENGINEERING,6,6,ADVANCED DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1233,NA,ADVANCED DIPLOMA IN ELECTRONICS ENGINEERING,6,6,ADVANCED DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,NA,1234,NA,ADVANCED DIPLOMA IN MEHCANICAL ENGINEERING,6,6,ADVANCED DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,1 YEAR,1247,NA,ADVANCED CERTIFICATE IN WELDING AND METAL FABRICATION (NAME CHANGED FROM CERTIFICATE IV IN  WELDING AND METAL FABRICATION ON 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,125,NA,1 YEAR,1248,FACE TO FACE,ADVANCED CERTIFICATE IN MACHINING AND MECHANICAL FITTING (NAME CHANGED FROM CERTIFICATE IV IN MACHINING AND MECHANICAL FITTING ON 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,135,NA,1 YEAR,1249,FACE TO FACE,ADVANCED CERTIFICATE IN WOODEN & FIBER GLASS BOAT BUILDING (NAME CHANGED FROM CERTIFICATE IV IN WOODEN & FIBER GLASS BOAT BUILDING ON 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,125,Full-Time,18 MONTHS,1250,FACE TO FACE,ADVANCED CERTIFICATE IN ENGINE REPAIR AND MAINTENANCE (NAME CHANGED FROM CERTIFICATE IV IN ENGINE REPAIR AND MAINTENANCE 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,125,Full-Time,18 MONTHS,1251,FACE TO FACE,ADVANCED CERTIFICATE IN REFRIGERATION AND AIR CONDITIONING (NAME CHANGED FROM CERTIFICATE IV IN REFRIGERATION AND AIR CONDITIONING ON 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,135,Full-Time,18 MONTHS,1252,FACE TO FACE,ADVANCED CERTIFICATE IN ELECTRICAL AND ELECTRONICS ENGINEERING (NAME CHANGED FROM CERTIFICATE IV  ELECTRICAL AND ELECTRONICS ENGINEERING ON 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,NA,NA,8 MONTHS,1253,NA,ADVANCED CERTIFICATE IN SMALL BUSINESS (NAME CHANGED FROM CERTIFICATE IV IN SMALL BUSINESS ON 20.12.2016),10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,40,FULL TIME ,6 MONTHS,1760,FACE TO FACE,CERTIFICATE III IN GUESTHOUSE MANAGEMENT,3,3,CERTIFICATE III
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,177,FULL TIME ,18 MONTHS,1761,FACE TO FACE,ADVANCED CERTIFICATE IN MARINE MECHANIC ,10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,240,FULL TIME ,24 MONTHS,1762,FACE TO FACE,DIPLOMA IN MARINE MECHANIC ,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,180,FULL TIME ,18 MONTHS,1763,FACE TO FACE,ADVANCED CERTIFICATE IN AUTOMOTIVE ENGINEERING ,10,4,ADVANCED CERTIFICATE
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,243,FULL TIME ,24 MONTHS,1764,FACE TO FACE,DIPLOMA IN AUTOMOTIVE ENGINEERING ,5,5,DIPLOMA
48,/static/uploads/LOGO_2018-06-30T18-10-12.png,MALDIVES POLYTECHNIC,126,FULL TIME ,1 YEAR,1765,FACE TO FACE,ADVANCED CERTIFICATE IN ARCHITECTURAL TECHNOLOGY AND DESIGN  ,10,4,ADVANCED CERTIFICATE
85,NA,MALDIVES TAX ACADEMY,10,NA,6 WEEKS,192,PART-TIME,CERTIFICATE 1 IN TAXATION IN MALDIVES,1,1,CERTIFICATE I
49,NA,MALE CENTRE OF TECHNOLOGY,NA,NA,NA,154,NA,CERTIFICATE I IN AUTO CAD,1,1,CERTIFICATE I
49,NA,MALE CENTRE OF TECHNOLOGY,NA,NA,NA,155,NA,CERTIFICATE I IN AUTO CAD 3D,1,1,CERTIFICATE I
49,NA,MALE CENTRE OF TECHNOLOGY,NA,NA,NA,156,NA,DRAFTING RESIDENTIAL BUILDINGS WITH AUTO CAD,1,1,CERTIFICATE I
49,NA,MALE CENTRE OF TECHNOLOGY,NA,NA,NA,840,NA,ADVANCED CERTIFICATE IN RESIDENTIAL DRAFTING,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,NA,NA,NA,30,NA,FIRST CERTIFICATE IN COMPUTER APPLICATIONS,1,1,CERTIFICATE I
19,NA,MANDHU COLLEGE,NA,NA,NA,31,NA,FIRST CERTIFICATE IN GRAPHIC DESIGN,1,1,CERTIFICATE I
19,NA,MANDHU COLLEGE,NA,NA,NA,32,NA,CERTIFICATE I IN BOOK KEEPING,1,1,CERTIFICATE I
19,NA,MANDHU COLLEGE,NA,NA,NA,33,NA,CERTIFICATE I IN MARKETING,1,1,CERTIFICATE I
19,NA,MANDHU COLLEGE,NA,NA,3 WEEKS,34,NA,FIRST CERTIFICATE IN COMPUTER APPLICATIONS,1,1,CERTIFICATE I
19,NA,MANDHU COLLEGE,NA,NA,3 WEEKS,35,NA,CERTIFICATE I IN BUSINESS (HOSPITALITY AND TOURISM),1,1,CERTIFICATE I
19,NA,MANDHU COLLEGE,NA,NA,NA,230,NA,CERTIFICATE II IN BOOK KEEPING,2,2,CERTIFICATE II
19,NA,MANDHU COLLEGE,NA,NA,NA,231,NA,CERTIFICATE II IN BUSINESS ADMINISTRATION,2,2,CERTIFICATE II
19,NA,MANDHU COLLEGE,NA,NA,NA,232,NA,CERTIFICATE II IN TRAVEL AND TOURISM,2,2,CERTIFICATE II
19,NA,MANDHU COLLEGE,NA,NA,NA,233,NA,CERTIFICATE II IN ENGLISH FOR BUSINESS,2,2,CERTIFICATE II
19,NA,MANDHU COLLEGE,NA,NA,NA,445,NA,CERTIFICATE III IN ENGLISH FOR ACADEMIC PURPOSE,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,NA,446,NA,CERTIFICATE III IN BOOK KEEPING AND ACCOUNTS,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,NA,447,NA,CERTIFICATE III IN MARKETING,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,NA,448,NA,CERTIFICATE III IN CUSTOMER SERVICE,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,NA,449,NA,CERTIFICATE III IN PUBLIC RELATIONS,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,1 YEAR,450,NA,FOUNDATION COURSE FOR DIPLOMA LEVEL STUDIES,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,15 WEEKS,451,NA,CERTIFICATE III IN INFORMATION TECHNOLOGY,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,15 WEEKS,452,NA,CERTIFICATE III IN BUSINESS (BUSINESS MANAGEMENT),3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,8 WEEKS,453,NA,CERTIFICATE III IN BUSINESS (TOURISM AND HOSPITALITY),3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,60,Full-Time,4 MONTHS,642,FACE TO FACE,CERTIFICATE III IN TEACHING PRIMARY AND MIDDLE SCHOOL,3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,40,Full-Time/Part-TIme,15 Weeks / 1 Year,657,Face-to-face / Virtual,Certificate III in Information Technology (Computer Applications),3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,40,Full-Time/Part-TIme,15 weeks / 1 year,658,Face-to-face / Virtual,Certificate III in Business (Tourism and Hospitality),3,3,CERTIFICATE III
19,NA,MANDHU COLLEGE,NA,NA,NA,775,NA,ADVANCED CERTIFICATE IN BUSINESS STUDIES,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,NA,NA,NA,776,NA,ADVANCED CERTIFICATE IN EARLY CHILDHOOD CARE AND DEVELOPMENT,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,NA,NA,NA,777,NA,ADVANCED CERTIFICATE IN INFORMATION TECHNOLOGY,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,NA,NA,NA,778,NA,ADVANCED CERTIFICATE IN MATHEMATICS,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,NA,NA,1 YEAR,779,NA,ADVANCED CERTIFICATE IN OFFICE MANAGEMENT,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,140,Full-Time,1 YEAR,862,FACE TO FACE,ADVANCED CERTIFICATE IN TEACHING (PRIMARY AND MIDDLE SCHOOL),4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,130,Full-Time/Part-TIme,1 YEAR / 2 YEARS,874,FACE TO FACE/VIRTUAL,FOUNDATION FOR DEGREE LEVEL STUDIES ,4,4,CERTIFICATE IV
19,NA,MANDHU COLLEGE,NA,NA,NA,1012,NA,DIPLOMA IN EARLY CHILDHOOD CARE AND DEVELOPMENT,5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,NA,1013,NA,DIPLOMA IN ENGLISH LANGUAGE AND LINGUISTICS,5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,NA,1014,NA,DIPLOMA IN TEACHING (PRIMARY),5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,NA,1015,NA,DIPLOMA IN TEACHING (SECONDARY UG1),5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,NA,1016,NA,DIPLOMA IN TEACHING (SECONDARY UG2),5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,1 YEAR,1017,NA,INTERNATIONAL DIPLOMA  IN BUSINESS ADMINISTRATION / DIPLOMA IN BUSINESS ADMINISTRATION,5,5,DIPLOMA
19,NA,MANDHU COLLEGE,120,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1018,FACE TO FACE/VIRTUAL,DIPLOMA IN INFORMATION TECHNOLOGY,5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,80 WEEKS,1019,NA,DIPLOMA IN TEACHING (PRIMARY AND MIDDLE SCHOOL),5,5,DIPLOMA
19,NA,MANDHU COLLEGE,120,Full-Time,1 YEAR,1122,FACE TO FACE,DIPLOMA IN BUSINESS,5,5,DIPLOMA
19,NA,MANDHU COLLEGE,120,Full-Time,1 YEAR,1152,FACE TO FACE,DIPLOMA IN PUBLIC ADMINISTRATION,5,5,DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,NA,1210,NA,ADVANCED DIPLOMA IN TEACHING (PRIMARY),6,6,ADVANCED DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,1 YEAR,1211,NA,INTERNATIONAL ADVANCED DIPLOMA IN BUSSINESS ADMINISTRATION / ASSOCIATE DEGREE IN BUSINESS ADMINISTRATION,6,6,ADVANCED DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,NA,1212,NA,ADVANCED DIPLOMA IN INFORMATION TECHNOLOGY OR ASSOCIATE DEGREE IN INFORMATION TECHNOLOGY,6,6,ADVANCED DIPLOMA
19,NA,MANDHU COLLEGE,135,Full-Time,1 YEAR,1259,FACE TO FACE,ADVANCED CERTIFICATE FOR BUSINESS & INFORMATION TECHNOLOGY,10,4,ADVANCED CERTIFICATE
19,NA,MANDHU COLLEGE,120,Full-Time/Part-TIme,1 year / 2 years,1263,Face-to-face / Virtual,Advanced Certificate in Office Management,10,4,ADVANCED CERTIFICATE
19,NA,MANDHU COLLEGE,NA,NA,NA,1372,NA,BACHELORS OF EDUCATION (PRIMARY AND MIDDLE SCHOOL),7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,NA,NA,3 YEARS,1373,NA,BACHELOR OF EDUCATION (SECONDARY),7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,NA,Full-Time,3 YEARS,1374,NA,BACHELOR OF BUSINESS,7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,360,Full-Time/Part-TIme,3 Years / 6 years,1416,Face-to-face / Virtual,Bachelor of Laws,7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,360,Full-Time/Part-TIme,3 Years / 6 years,1417,Face-to-face / Virtual,Bachelor of Education (Secondary),7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,360,Full-Time/Part-TIme,3 Years / 6 years,1418,Face-to-face / Virtual,Bachelor of Business,7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,360,Full-Time,3 YEARS,1432,FACE TO FACE,BACHELOR OF TEACHING (ISLAM AND DHIVHEI),7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,360,Full-Time/Part-TIme,3 YEARS / 6 YEARS,1438,FACE TO FACE/VIRTUAL,BACHELOR OF INFORMATION TECHNOLOGY,7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,375,Full-Time/Part-TIme,3 YEARS / 6 YEARS,1439,FACE TO FACE,BACHELOR OF EDUCATION (PRIMARY AND MIDDLE SCHOOL),7,7,BACHELOR'S DEGREE
19,NA,MANDHU COLLEGE,NA,NA,3 YEARS,1462,NA,BACHELOR OF EDUCATION (HONOURS),8,7,BACHELOR'S DEGREE WITH HONOURS
19,NA,MANDHU COLLEGE,120,Full-Time,1 YEAR,1492,FACE TO FACE,POSTGRADUATE DIPLOMA IN EDUCATION,9,8,POSTGRADUATE DIPLOMA
19,NA,MANDHU COLLEGE,NA,NA,30 WEEKS,1520,NA,ASSOCIATE DEGREE IN BUSINESS ADMINISTRATION,11,6,ASSOCIATE DEGREE
19,NA,MANDHU COLLEGE,NA,NA,8 MONTHS,1521,NA,ASSOSIATE DEGREE IN TEACHING (PRIMARY AND MIDDLE SCHOOL),11,6,ASSOCIATE DEGREE
